Protein	Corr_DrugRep_avg_ContRep_avg	PValue	FDR	Fold-change 	Fold-change 
tr|O06302|O06302_MYCTU	N/A	N/A	N/A	N/A	false
sp|P9WHI9|RECF_MYCTU	N/A	N/A	N/A	N/A	false
tr|Q6MWX1|Q6MWX1_MYCTU	0.941877922746009	0.4848165185458461	0.8939043612083303	0.0011733057299998198	false
tr|L7N675|L7N675_MYCTU	0.8947693409038587	2.803618892181185E-4	0.0	0.051717787387992833	false
sp|P9WPE5|CH10_MYCTU	0.952146992761214	0.190011857661095	0.6261397725155061	1.1186863186036192E-4	false
sp|P9WMJ7|HTPG_MYCTU	0.9494390105506425	0.06829168531175318	0.3396370977262532	0.004065823463672927	false
tr|P71922|P71922_MYCTU	0.8459650405345239	N/A	N/A	0.08137893631419653	false
tr|P96868|P96868_MYCTU	N/A	N/A	N/A	N/A	false
tr|I6YEE1|I6YEE1_MYCTU	N/A	N/A	N/A	N/A	false
tr|O33177|O33177_MYCTU	N/A	N/A	N/A	N/A	false
tr|O06802|O06802_MYCTU	0.7992301078425649	0.7570878390728195	1.0	0.07520209822388645	false
sp|P9WGT3|FABG_MYCTU	0.9274681498372114	0.1804893648346149	0.6121718237908069	0.00196560869228184	false
sp|P9WP79|FBIB_MYCTU	0.8240322010930734	0.012050221860065602	0.03694673291745832	0.07039168093919963	false
sp|P9WKU3|Y497_MYCTU	N/A	N/A	N/A	N/A	false
tr|O86374|O86374_MYCTU	N/A	N/A	N/A	N/A	false
sp|P9WMI7|Y0081_MYCTU	N/A	N/A	N/A	N/A	false
tr|O53369|O53369_MYCTU	N/A	N/A	N/A	N/A	false
sp|P9WMM7|HIS3_MYCTU	N/A	N/A	N/A	N/A	false
tr|O53669|O53669_MYCTU	0.9171910321959202	0.6436665746649919	0.9728429054322123	0.013236172283040295	false
sp|P9WH71|RIR2B_MYCTU	0.7808298516904207	0.3072796083097537	0.7632035015822038	3.2072751906338286E-4	false
sp|P9WG43|TPIS_MYCTU	0.8518938089325797	0.005265148803082919	0.013810742944752114	0.07341630804320444	false
sp|P9WIU3|PYRF_MYCTU	N/A	N/A	N/A	N/A	false
tr|O06392|O06392_MYCTU	N/A	N/A	N/A	N/A	false
sp|P9WQH5|PCC6_MYCTU	0.9182558331100049	0.39198070171414345	0.8310279991064115	0.004367240671354045	false
tr|I6YF40|I6YF40_MYCTU	0.8877595280430249	0.10788849228401791	0.4644625896151634	0.018809618601787537	false
tr|O06592|O06592_MYCTU	0.7457129734417463	0.010032727161142204	0.029723003543992457	0.13256777001376543	false
tr|P95034|P95034_MYCTU	0.874477732143526	0.0020067682098027576	0.012298567172800352	0.05552743982889092	false
tr|I6YGS0|I6YGS0_MYCTU	N/A	N/A	N/A	N/A	false
tr|I6WZS8|I6WZS8_MYCTU	0.6959937877399466	0.00437926461060501	0.013515729558450902	0.1613945963743129	false
tr|P95234|P95234_MYCTU	N/A	N/A	N/A	N/A	false
sp|P9WI65|PKNK_MYCTU	N/A	N/A	N/A	N/A	false
tr|O69694|O69694_MYCTU	N/A	N/A	N/A	N/A	false
sp|P9WLD7|Y2300_MYCTU	N/A	N/A	N/A	N/A	false
tr|O07745|O07745_MYCTU	N/A	N/A	N/A	N/A	false
tr|L7N692|L7N692_MYCTU	0.8458138878960425	0.298734576628063	0.7526873588254276	0.0064923262820485135	false
sp|P9WLN1|Y2005_MYCTU	0.9266152274083634	0.10198887418590508	0.4441667091251847	0.006194175792296277	false
sp|P9WF25|RELJ_MYCTU	N/A	N/A	N/A	N/A	false
sp|O65934|ABC1_MYCTU	0.8122158068216575	0.1046200487270491	0.45371199068070245	0.045148016314766184	false
sp|P9WFK3|Y504_MYCTU	0.887606200129146	0.5378481545406603	0.9144190005674802	0.01958604108585173	false
tr|I6YGX9|I6YGX9_MYCTU	0.8900950945702658	0.018516612825648676	0.06914821638613912	0.029630777390610152	false
tr|I6YA32|I6YA32_MYCTU	N/A	N/A	N/A	N/A	false
sp|P9WFY5|Y3579_MYCTU	N/A	N/A	N/A	N/A	false
tr|I6YEW1|I6YEW1_MYCTU	N/A	N/A	N/A	N/A	false
