ProteinID	CR1F1	CR1F2	CR1F3	CR1F4	CR1F5	CR1F6	CR1F7	CR1F8	CR1F9	CR1F10	DR1F1	DR1F2	DR1F3	DR1F4	DR1F5	DR1F6	DR1F7	DR1F8	DR1F9	DR1F10	CR2F1	CR2F2	CR2F3	CR2F4	CR2F5	CR2F6	CR2F7	CR2F8	CR2F9	CR2F10	DR2F1	DR2F2	DR2F3	DR2F4	DR2F5	DR2F6	DR2F7	DR2F8	DR2F9	DR2F10	CR3F1	CR3F2	CR3F3	CR3F4	CR3F5	CR3F6	CR3F7	CR3F8	CR3F9	CR3F10	DR3F1	DR3F2	DR3F3	DR3F4	DR3F5	DR3F6	DR3F7	DR3F8	DR3F9	DR3F10	CR4F1	CR4F2	CR4F3	CR4F4	CR4F5	CR4F6	CR4F7	CR4F8	CR4F9	CR4F10
T24B8.2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
T20B12.1	0	2	6	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	2	2	3	0	0	0	0	0	0
F53F1.6b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
R13A5.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	4	0
T20B12.7	0	0	0	5	6	0	0	0	0	0	0	0	0	3	5	0	0	0	0	0	0	0	3	4	6	0	0	0	0	0	2	2	2	4	5	0	0	0	0	0	0	0	0	6	13	4	0	0	0	0	0	0	2	6	9	3	0	0	0	0	0	0	3	6	4	10	2	0	0	0
R13A5.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
T20B12.8	0	0	6	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	6	2	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	2	0	4	3	0	0	0	0	0	0	0	2	4	2	0	0	0	0	0	0
T01G1.1c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0
M88.5b	8	6	4	0	0	0	0	0	0	0	9	6	0	0	0	0	0	0	0	0	10	6	6	0	0	0	0	0	0	0	10	9	7	0	0	0	0	0	0	0	11	12	8	4	0	0	0	0	0	0	12	10	8	0	0	0	2	0	0	0	9	5	7	0	0	0	0	0	0	0
C34F6.8	0	0	0	2	15	39	41	0	0	0	0	0	2	3	11	37	8	0	0	0	0	2	2	4	9	34	34	0	0	0	0	3	0	4	12	20	33	0	0	0	2	4	0	0	3	29	51	2	0	0	0	4	0	2	9	22	46	5	0	0	0	2	3	5	12	32	44	3	0	0
C34F6.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0
F40G9.3	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	7	0	0	0	0	0	0	0	0	0	5	0	0	0	2	4	0	0	0	0	5	5	3	2	0	0	0	0	0	0	4	3	2	0	6	6	3	0	0	0	20	7	0	0
F57B10.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0
M110.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
F46E10.1c	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Y92H12BL.1	0	0	3	0	0	0	0	0	0	0	3	3	3	0	0	0	0	0	0	0	3	2	2	0	0	0	0	0	0	0	3	2	3	0	0	0	0	0	0	0	2	0	0	4	0	0	0	0	0	0	0	2	2	3	0	0	0	0	0	0	4	2	4	4	0	0	0	0	0	0
Y105E8A.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	3	4	0	0
Y22D7AL.5a	12	27	44	103	225	265	76	21	6	17	8	32	40	112	219	274	95	27	4	16	15	32	47	108	239	250	50	8	15	17	15	32	41	105	216	255	59	8	4	12	12	42	36	96	265	335	140	32	0	14	16	42	55	100	244	350	151	34	0	18	10	21	53	90	84	259	61	4	4	0
Y22D7AL.5b	9	19	26	62	122	138	41	6	0	2	6	19	24	66	116	141	64	11	0	0	11	18	28	68	127	138	28	0	2	0	12	19	25	62	127	189	32	3	0	2	11	30	29	59	141	174	65	7	0	0	13	27	37	64	129	181	83	13	0	2	6	17	34	53	52	119	27	0	0	0
Y105E8A.19	0	0	3	11	4	3	0	0	0	0	0	0	5	10	4	0	0	0	0	0	0	3	0	6	6	0	0	0	0	0	2	2	7	10	7	0	0	0	0	0	0	5	2	10	9	3	0	0	0	0	0	0	5	10	4	0	0	0	0	0	2	4	8	14	0	12	0	0	0	0
Y105E8A.16	12	9	7	2	0	0	0	2	3	4	11	9	9	6	0	0	3	3	4	7	13	10	10	3	0	3	2	3	16	4	13	11	8	4	0	10	8	11	10	11	10	17	13	4	3	3	0	14	9	14	13	17	12	7	3	0	0	14	9	13	13	8	6	3	8	0	2	11	15	5
Reverse_K09A9.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F35G2.2	0	0	0	0	2	3	28	30	22	7	0	0	0	0	0	0	5	36	36	11	0	0	0	2	0	5	31	27	0	3	0	0	0	2	0	3	12	37	14	5	0	2	0	0	0	2	16	40	39	6	0	0	0	0	0	2	7	19	57	13	0	0	0	0	10	2	30	28	2	4
Y105E8A.22	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	11	6	0	0	0	0	0	0	0	6	7	4	0	0	0	0	0	0	0	13	6	0	0
F55F3.3	5	3	10	11	11	7	5	0	0	0	3	5	8	12	13	12	0	0	0	0	3	8	9	12	14	8	3	0	0	0	3	6	8	12	13	0	5	0	0	0	14	11	6	13	15	14	10	0	0	0	9	11	12	16	18	17	12	0	0	0	9	9	15	15	5	18	13	0	0	0
F35G2.4	9	9	27	48	29	22	5	2	0	0	10	8	22	43	32	18	0	0	0	0	9	12	25	41	29	16	2	0	0	0	10	13	21	42	32	12	3	0	0	0	5	11	17	52	37	22	12	0	0	0	6	8	18	43	45	23	5	0	2	0	12	13	19	40	12	40	8	0	0	0
T27A8.1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	8	3	0
T27A8.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	2	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	2	3	4	4	2	0
F57F4.4	0	0	0	0	0	0	4	68	68	31	0	0	0	0	0	0	8	69	72	31	0	0	0	0	0	7	9	93	41	13	0	0	0	0	0	6	11	86	55	16	0	4	0	0	0	0	3	46	109	38	0	4	2	0	0	0	0	50	100	39	0	0	0	0	24	0	15	169	57	20
F55B11.4	0	0	0	0	0	0	0	10	3	0	0	0	0	0	0	0	0	6	8	3	0	0	0	0	0	0	0	9	0	2	0	0	0	0	0	0	0	6	3	2	0	0	0	0	0	0	0	7	7	4	0	0	0	0	0	0	0	7	11	6	0	0	0	0	3	0	0	12	0	0
F55B11.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	5	0	0	0
F57F4.3	0	0	0	0	0	0	5	72	72	31	0	0	0	0	0	0	9	72	73	31	0	0	0	0	0	7	11	99	42	13	0	0	0	0	0	6	11	96	57	16	0	4	0	0	0	2	3	53	118	39	0	4	2	0	0	0	0	54	106	39	0	0	0	0	27	2	16	181	62	20
F55B11.2	0	2	0	0	8	3	0	17	71	38	0	0	0	2	9	11	2	15	73	32	0	4	0	6	8	11	10	12	97	25	0	0	0	4	9	8	7	18	93	33	0	6	0	0	5	10	2	11	78	35	0	5	3	0	5	14	4	4	85	36	0	0	4	3	17	5	6	35	83	20
F55B11.3	0	0	0	0	3	5	17	15	6	0	0	0	0	0	2	8	10	16	8	0	0	0	0	0	0	7	29	9	0	0	0	0	0	0	0	3	22	6	2	0	0	0	0	0	0	0	21	32	23	2	0	0	0	0	0	4	25	19	22	4	0	0	0	0	4	9	38	15	0	0
F53F10.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	10	5	5	0	0	0	0	0	0	0
F53F10.4	0	3	0	4	0	2	16	48	57	30	0	2	0	0	0	5	13	50	58	23	0	0	3	3	2	5	20	63	40	11	2	0	0	2	2	5	22	39	32	9	0	0	2	2	0	0	10	34	62	43	0	0	2	0	0	3	17	37	58	27	0	2	2	4	10	2	11	59	34	12
C51E3.9b	0	0	0	0	2	12	22	2	0	0	0	0	0	0	0	10	2	0	0	0	0	0	0	0	0	7	21	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	4	23	5	4	0	0	0	0	0	0	2	23	0	2	0	0	0	0	0	0	7	24	5	0	0
C51E3.9a	0	0	0	0	2	13	27	2	0	0	0	0	0	0	0	10	2	0	0	0	0	0	0	0	0	7	28	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	4	28	6	5	0	0	0	0	0	0	3	30	0	2	0	0	0	0	0	0	7	27	5	0	0
Y57G7A.10	6	6	2	0	2	0	0	0	0	0	7	5	3	0	4	0	0	0	0	0	11	2	3	3	3	0	0	0	0	0	5	3	0	0	3	0	0	0	0	0	8	8	2	0	4	0	0	0	0	0	7	6	3	4	4	0	0	0	0	0	7	8	5	6	0	4	0	0	0	0
F58E6.13a	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0
C51E3.7b	0	0	0	0	0	0	0	3	5	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	3	4	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	5	7	0	0	0	0	0	0	0	0	3	11	0	0	0	0	0	0	0	2	9	0	0
C51E3.7c	0	0	0	0	0	0	0	3	5	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	3	4	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	5	7	0	0	0	0	0	0	0	0	3	11	0	0	0	0	0	0	0	3	9	0	0
C51E3.7a	0	0	0	0	0	0	0	3	6	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	2	3	5	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	5	7	0	0	0	0	0	0	0	0	3	11	0	0	0	0	0	0	0	4	10	3	0
F58E6.13b	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
F58E6.13c	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	3	0	0
T28H10.3	0	0	0	0	0	0	0	0	13	15	0	0	0	0	0	0	0	3	5	17	0	0	0	0	0	0	4	2	20	10	0	0	0	0	0	0	2	0	7	17	0	2	0	0	0	0	0	4	17	14	0	0	0	0	0	0	0	5	11	21	0	2	2	2	0	0	0	4	26	14
F55B11.1	0	0	0	0	0	0	10	19	13	0	0	0	0	0	0	0	3	14	11	0	0	0	0	0	0	0	17	22	0	0	0	0	0	0	0	0	16	8	3	0	0	0	0	0	0	0	7	22	24	2	0	0	0	0	0	0	9	17	23	0	0	0	0	0	0	0	28	29	0	0
ZK858.6b	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	4	3	0	2	0	0	0	0	0	0	4	5	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	3	3	4	0	0	0	0	0	0	0
Y62E10A.13a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0
C15H11.3a	0	0	3	3	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	2	5	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	4	0	3	3	0	0	0	0	0	0
C05D11.10	2	2	2	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	3	6	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	3	3	5	0	0	0	0	0	0
C05D11.12	0	5	16	9	0	0	0	0	0	0	2	5	16	14	2	0	0	0	0	0	0	0	14	10	3	0	0	0	0	0	0	2	9	12	2	0	0	0	0	0	0	5	18	32	4	0	0	0	0	0	0	2	18	35	8	0	0	0	0	0	4	7	20	30	5	2	0	0	0	0
Y18D10A.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K08A8.3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
Y18D10A.3	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	2	0	0	0
Y18D10A.5	2	0	3	5	9	2	0	0	0	0	0	0	3	4	7	4	0	0	0	0	0	2	4	0	10	0	0	0	0	0	0	2	3	4	11	0	0	0	0	0	0	2	0	3	12	11	0	0	0	0	0	0	2	10	9	6	0	0	0	0	3	0	0	5	0	17	0	0	0	0
C05E7.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	6	0	0
Y62E10A.11b	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	2	3	2	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0
Y38C1AA.2	0	4	0	0	0	0	0	0	0	0	6	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	4	0	0	0	0	0	0	0	5	6	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	7	4	6	3	0	0	0	0	0	0
K04F1.1	0	0	2	3	5	4	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	2	2	3	3	0	0	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0
Reverse_Y45G12B.3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Y50D7A.7	4	7	35	41	12	0	0	0	0	0	7	23	35	32	9	0	0	0	0	0	3	11	27	35	14	0	0	0	0	0	3	13	29	29	9	0	0	0	0	0	3	10	13	54	29	0	0	0	0	0	6	12	35	51	12	0	0	0	0	0	6	8	31	59	10	21	0	0	0	0
Y38F1A.9	0	0	0	0	0	0	12	4	0	0	0	0	0	0	0	3	0	4	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	11	7	10	0	0	0	0	0	0	0	17	7	7	0	0	0	0	0	3	0	14	7	0	0
Y38F1A.6	11	10	5	5	13	34	102	119	96	82	14	14	16	21	39	64	62	70	37	27	21	19	7	13	10	52	114	150	41	56	16	18	9	15	30	41	112	105	37	28	13	28	10	7	3	25	85	142	163	61	15	26	25	23	43	61	108	94	73	35	14	11	10	5	33	29	111	168	23	12
Y54G11A.13	0	0	0	0	0	16	28	45	74	7	0	0	0	0	0	14	14	43	74	6	0	0	0	2	0	15	39	74	51	2	0	0	0	2	2	12	42	44	71	0	0	2	0	0	0	12	21	45	85	3	0	0	0	2	3	14	28	33	85	4	0	0	3	2	8	9	31	75	46	0
Y50D7A.4	14	5	0	0	0	0	0	0	0	0	11	3	0	0	0	0	0	0	0	0	16	10	0	0	0	0	0	0	0	0	12	10	0	0	0	0	0	0	0	0	11	15	0	0	0	0	0	0	0	0	11	10	0	0	0	0	0	0	0	0	25	9	4	0	0	0	0	0	0	0
Y50D7A.9	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	5	0	0	0	0
R01E6.3b	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0
F17E9.11	0	0	0	0	0	0	0	0	3	7	0	0	0	0	0	0	0	0	5	7	0	0	0	0	0	0	0	0	6	7	0	0	0	0	0	0	0	0	6	8	0	0	0	0	0	0	0	0	3	8	0	0	0	0	0	0	0	2	3	8	0	0	0	0	0	0	0	2	7	5
F56A4.3	0	0	0	0	4	7	6	0	0	0	0	0	0	0	3	10	3	0	0	0	0	0	0	0	2	6	8	0	0	0	0	0	0	0	3	0	7	0	0	0	0	0	0	0	0	5	9	0	0	0	0	0	0	0	0	4	8	0	0	0	0	0	0	0	3	8	10	0	0	0
Y38F2AR.12a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H06O01.3	0	0	0	6	6	0	0	0	0	0	0	0	0	6	2	0	0	0	0	0	0	0	0	3	6	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	4	12	3	0	0	0	0	0	0	5	12	5	0	0	0	0	0	0	0	0	5	3	8	0	0	0	0
H06O01.1	5	24	40	49	131	138	47	10	0	8	10	20	35	69	144	81	22	8	0	8	10	24	41	61	145	101	28	4	4	10	11	21	40	64	124	102	12	3	3	7	8	30	35	49	123	184	53	11	0	4	7	29	47	54	170	135	32	12	0	5	5	20	36	48	49	125	29	4	4	3
T07A9.11	35	37	12	0	0	0	0	0	0	0	33	24	10	0	0	0	0	0	0	0	28	27	19	0	0	0	0	0	5	0	29	25	10	0	0	0	0	3	4	3	36	28	29	5	0	0	0	4	0	0	26	26	18	5	0	0	0	2	0	0	29	21	20	0	0	0	0	3	5	0
M176.2	9	4	7	2	0	0	0	0	0	0	7	6	6	3	0	0	0	0	0	0	8	7	7	3	0	0	0	0	0	0	7	9	5	2	0	0	0	0	0	0	9	8	2	3	0	0	0	0	0	0	7	7	7	5	0	0	0	0	0	0	7	7	9	6	0	0	0	0	0	0
M176.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	2	0	0	2	4	6	2	3	0	3	0	0	0	0	2	3	2	0	0
F47D12.4b	0	0	0	0	0	0	0	3	5	20	0	0	0	0	0	0	0	0	7	16	0	0	0	0	0	0	0	6	16	10	0	0	0	0	0	0	2	3	15	17	0	0	0	0	0	0	0	3	10	44	0	0	0	0	0	0	0	2	15	30	0	0	0	0	2	0	0	7	20	9
F47D12.4c	0	0	0	0	0	0	0	3	5	23	0	0	0	0	0	0	0	0	7	18	0	0	0	0	0	0	0	6	18	13	0	0	0	0	0	0	2	3	16	19	0	0	0	0	0	0	0	3	11	48	0	0	0	0	0	0	0	2	16	33	0	0	0	0	2	0	0	7	22	11
F53E10.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F17C8.9	0	0	0	0	0	9	4	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	11	3	0	0	0	0	0	0	0	0	3	7	0	0	0	0	0	0	0	0	4	9	0	0	0	0	0	0	0	0	6	5	2	0	0	0	0	0	0	0	5	12	0	0	0
D2024.6	2	0	0	0	0	14	7	5	3	4	4	0	0	0	5	12	4	2	6	4	9	0	0	0	5	6	8	3	9	3	5	0	0	0	6	6	2	2	5	3	10	0	0	0	0	20	13	6	10	3	10	0	2	0	3	22	14	9	7	5	11	0	0	0	0	10	6	0	2	0
W06A7.3c	8	5	8	19	18	0	0	5	6	0	8	7	9	14	24	0	0	7	7	0	7	11	12	12	16	0	0	8	0	0	10	7	10	12	22	0	2	6	4	0	11	17	4	17	23	2	0	4	7	0	11	12	8	10	28	3	0	5	9	0	8	8	19	14	2	13	2	9	0	0
W06A7.3b	7	4	5	6	5	0	0	5	6	0	6	6	6	6	7	0	0	7	7	0	5	8	7	5	5	0	0	8	0	0	7	6	6	6	6	0	2	6	4	0	9	12	3	6	4	0	0	3	7	0	8	8	6	4	7	0	0	5	9	0	6	5	12	6	0	3	2	10	0	0
F26H9.5	0	0	0	0	12	23	0	0	0	0	0	0	0	3	12	23	2	0	0	0	0	0	0	3	17	13	0	0	0	0	0	0	0	0	14	7	0	0	0	0	0	0	0	0	5	30	2	0	0	0	0	0	0	0	4	26	3	0	0	0	0	0	0	2	8	17	2	0	0	0
W06A7.3a	7	4	5	6	5	0	0	5	6	0	6	6	6	6	7	0	0	7	7	0	5	8	7	5	5	0	0	8	0	0	7	6	6	6	6	0	2	6	4	0	9	12	3	6	4	0	0	3	7	0	8	8	6	4	7	0	0	5	9	0	5	5	11	5	0	3	2	9	0	0
F26H9.6	0	3	3	3	5	10	5	0	0	0	0	2	5	4	5	5	0	0	0	0	0	0	3	4	5	2	3	0	0	0	2	2	4	5	5	4	3	2	0	0	2	4	5	4	3	8	8	3	0	0	0	3	4	5	6	4	0	2	0	0	0	0	3	4	0	11	5	2	0	0
W06A7.3g	8	5	8	19	18	0	0	5	6	0	8	7	8	14	24	0	0	7	7	0	7	11	12	12	16	0	0	8	0	0	10	7	10	12	22	0	2	6	4	0	11	17	4	17	23	2	0	3	7	0	11	12	8	10	27	3	0	5	9	0	8	8	19	14	2	13	2	9	0	0
F26H9.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
W06A7.3d	8	5	8	19	18	0	0	5	6	0	8	7	8	14	24	0	0	7	7	0	7	11	12	12	16	0	0	8	0	0	10	7	10	12	22	0	2	6	4	0	11	17	4	17	23	2	0	3	7	0	11	12	8	10	28	3	0	5	9	0	8	8	19	14	2	13	2	9	0	0
F14B4.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	5	2	2	0	0	0	0	0	0	0
F35C5.6	0	0	0	0	0	0	0	4	59	39	0	0	0	0	0	0	0	3	55	38	0	0	0	0	0	2	3	4	73	23	0	0	0	0	0	0	3	3	78	29	0	0	0	0	0	0	0	3	50	44	0	0	0	0	0	0	0	5	46	61	0	0	0	0	8	0	0	17	66	13
